1.95393e-008,1.80597
1.97393e-008,1.80597
1.99393e-008,1.82196
2.01393e-008,1.80597
2.03393e-008,1.78997
2.05393e-008,1.78997
2.07393e-008,1.77397
2.09393e-008,1.78997
2.11393e-008,1.78997
2.13393e-008,1.80597
2.15393e-008,1.80597
2.17393e-008,1.80597
2.19393e-008,1.78997
2.21393e-008,1.78997
2.23393e-008,1.78997
2.25393e-008,1.75797
2.27393e-008,1.78997
2.29393e-008,1.78997
2.31393e-008,1.78997
2.33393e-008,1.80597
2.35393e-008,1.78997
2.37393e-008,1.80597
2.39393e-008,1.80597
2.41393e-008,1.78997
2.43393e-008,1.78997
2.45393e-008,1.80597
2.47393e-008,1.80597
2.49393e-008,1.78997
2.51393e-008,1.77397
2.53393e-008,1.77397
2.55393e-008,1.77397
2.57393e-008,1.78997
2.59393e-008,1.78997
2.61393e-008,1.80597
2.63393e-008,1.78997
2.65393e-008,1.78997
2.67393e-008,1.80597
2.69393e-008,1.78997
2.71393e-008,1.78997
2.73393e-008,1.80597
2.75393e-008,1.80597
2.77393e-008,1.78997
2.79393e-008,1.80597
2.81393e-008,1.80597
2.83393e-008,1.80597
2.85393e-008,1.78997
2.87393e-008,1.77397
2.89393e-008,1.78997
2.91393e-008,1.78997
2.93393e-008,1.78997
2.95393e-008,1.78997
2.97393e-008,1.78997
2.99393e-008,1.80597
3.01393e-008,1.78997
3.03393e-008,1.77397
3.05393e-008,1.77397
3.07393e-008,1.77397
3.09393e-008,1.80597
3.11393e-008,1.77397
3.13393e-008,1.80597
3.15393e-008,1.82196
3.17393e-008,1.78997
3.19393e-008,1.82196
3.21393e-008,1.80597
3.23393e-008,1.80597
3.25393e-008,1.80597
3.27393e-008,1.80597
3.29393e-008,1.80597
3.31393e-008,1.80597
3.33393e-008,1.80597
3.35393e-008,1.80597
3.37393e-008,1.80597
3.39393e-008,1.80597
3.41393e-008,1.80597
3.43393e-008,1.80597
3.45393e-008,1.78997
3.47393e-008,1.80597
3.49393e-008,1.78997
3.51393e-008,1.77397
3.53393e-008,1.78997
3.55393e-008,1.80597
3.57393e-008,1.78997
3.59393e-008,1.80597
3.61393e-008,1.82196
3.63393e-008,1.80597
3.65393e-008,1.78997
3.67393e-008,1.77397
3.69393e-008,1.77397
3.71393e-008,1.77397
3.73393e-008,1.80597
3.75393e-008,1.82196
3.77393e-008,1.78997
3.79393e-008,1.80597
3.81393e-008,1.80597
3.83393e-008,1.78997
3.85393e-008,1.78997
3.87393e-008,1.78997
3.89393e-008,1.78997
3.91393e-008,1.82196
3.93393e-008,1.78997
3.95393e-008,1.80597
3.97393e-008,1.80597
3.99393e-008,1.80597
4.01393e-008,1.80597
4.03393e-008,1.80597
4.05393e-008,1.78997
4.07393e-008,1.80597
4.09393e-008,1.80597
4.11393e-008,1.80597
4.13393e-008,1.80597
4.15393e-008,1.78997
4.17393e-008,1.80597
4.19393e-008,1.80597
4.21393e-008,1.80597
4.23393e-008,1.78997
4.25393e-008,1.78997
4.27393e-008,1.78997
4.29393e-008,1.80597
4.31393e-008,1.80597
4.33393e-008,1.83796
4.35393e-008,1.80597
4.37393e-008,1.78997
4.39393e-008,1.82196
4.41393e-008,1.80597
4.43393e-008,1.80597
4.45393e-008,1.78997
4.47393e-008,1.78997
4.49393e-008,1.80597
4.51393e-008,1.80597
4.53393e-008,1.78997
4.55393e-008,1.80597
4.57393e-008,1.80597
4.59393e-008,1.78997
4.61393e-008,1.77397
4.63393e-008,1.78997
4.65393e-008,1.78997
4.67393e-008,1.78997
4.69393e-008,1.80597
4.71393e-008,1.80597
4.73393e-008,1.78997
4.75393e-008,1.80597
4.77393e-008,1.80597
4.79393e-008,1.78997
4.81393e-008,1.78997
4.83393e-008,1.78997
4.85393e-008,1.80597
4.87393e-008,1.80597
4.89393e-008,1.83796
4.91393e-008,1.78997
4.93393e-008,1.80597
4.95393e-008,1.80597
4.97393e-008,1.80597
4.99393e-008,1.80597
5.01393e-008,1.80597
5.03393e-008,1.78997
5.05393e-008,1.80597
5.07393e-008,1.80597
5.09393e-008,1.78997
5.11393e-008,1.80597
5.13393e-008,1.78997
5.15393e-008,1.80597
5.17393e-008,1.80597
5.19393e-008,1.80597
5.21393e-008,1.80597
5.23393e-008,1.80597
5.25393e-008,1.78997
5.27393e-008,1.78997
5.29393e-008,1.80597
5.31393e-008,1.77397
5.33393e-008,1.77397
5.35393e-008,1.77397
5.37393e-008,1.77397
5.39393e-008,1.78997
5.41393e-008,1.80597
5.43393e-008,1.77397
5.45393e-008,1.77397
5.47393e-008,1.78997
5.49393e-008,1.78997
5.51393e-008,1.78997
5.53393e-008,1.80597
5.55393e-008,1.77397
5.57393e-008,1.77397
5.59393e-008,1.82196
5.61393e-008,1.82196
5.63393e-008,1.78997
5.65393e-008,1.80597
5.67393e-008,1.80597
5.69393e-008,1.78997
5.71393e-008,1.80597
5.73393e-008,1.78997
5.75393e-008,1.78997
5.77393e-008,1.80597
5.79393e-008,1.78997
5.81393e-008,1.78997
5.83393e-008,1.80597
5.85393e-008,1.78997
5.87393e-008,1.80597
5.89393e-008,1.82196
5.91393e-008,1.78997
5.93393e-008,1.80597
5.95393e-008,1.78997
5.97393e-008,1.80597
5.99393e-008,1.80597
6.01393e-008,1.78997
6.03393e-008,1.78997
6.05393e-008,1.78997
6.07393e-008,1.78997
6.09393e-008,1.80597
6.11393e-008,1.77397
6.13393e-008,1.82196
6.15393e-008,1.78997
6.17393e-008,1.78997
6.19393e-008,1.80597
6.21393e-008,1.78997
